osm_id,attraction_name,category,raw_osm_tag,lat,lon,distance_km,query_type,reference_point,reference_state
node/11977461256,Futsal Field Brigade Sarawak,Park / Green Space,leisure=park,1.5246557,110.2960934,8.04,hospital_radius,Kuching Specialist Hospital,Sarawak
node/11977490854,Ibu Pertiwi (Southeast Asia Tallest Flag Pole),Park / Green Space,leisure=park,1.5601699,110.3487927,6.32,hospital_radius,Kuching Specialist Hospital,Sarawak
node/11989505014,Taman Permainan,Park / Green Space,leisure=park,1.4620866,110.4376039,9.34,hospital_radius,Kuching Specialist Hospital,Sarawak
node/11989582216,Wadah Tautan,Park / Green Space,leisure=park,1.4597634,110.4496169,10.63,hospital_radius,Kuching Specialist Hospital,Sarawak
node/12330655255,Malihah Sentral,General Attraction,tourism=attraction,1.5547748,110.2548398,13.49,hospital_radius,Kuching Specialist Hospital,Sarawak
node/12850502061,Taman Tema Sentosa,Theme Park,tourism=theme_park,1.4634108,110.3370453,5.72,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13289369358,Semenggoh Nature Reserve,Nature Reserve,leisure=nature_reserve,1.4019375,110.3144379,12.9,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13312710908,Gunung Siburan,Mountain / Peak,natural=peak,1.3444038,110.3845021,18.08,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13394373012,刘公善邦神位,Memorial,historic=memorial,1.4490157,110.2068523,18.78,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13406979086,观音娘娘雕像,Public Art,tourism=artwork,1.4460375,110.2175034,17.79,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13535837801,Hokkien Garden,Park / Green Space,leisure=park,1.5512561,110.360663,5.07,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13854914401,Taman Genesis Park,Park / Green Space,leisure=park,1.5182478,110.2476279,13.22,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889774958,Gunung Bias,Mountain / Peak,natural=peak,1.3276819,110.3565717,19.85,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889774959,Gunung Jambu,Mountain / Peak,natural=peak,1.3390836,110.3602087,18.56,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889774960,Gunung Simboh,Mountain / Peak,natural=peak,1.354915,110.3580522,16.82,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889774961,Gunung Beti,Mountain / Peak,natural=peak,1.3570601,110.353117,16.62,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889774969,Gunung Bugai,Mountain / Peak,natural=peak,1.3469242,110.3356933,18.0,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889774970,Gunung Bah,Mountain / Peak,natural=peak,1.3441784,110.3242993,18.57,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889774972,Bukit Tedu,Mountain / Peak,natural=peak,1.3347503,110.3171003,19.79,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889774973,Gunung Siden,Mountain / Peak,natural=peak,1.3504477,110.2764326,19.95,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889778747,Gunung Setaat,Mountain / Peak,natural=peak,1.3994804,110.2524269,17.3,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889779049,Bukit Sipaya Anyuh,Mountain / Peak,natural=peak,1.3814398,110.3535676,13.91,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889779050,Bukit Sua,Mountain / Peak,natural=peak,1.3864702,110.3552091,13.34,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889779909,Bukit Berinis,Mountain / Peak,natural=peak,1.3972924,110.3537178,12.16,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889779910,Bukit Sidarud,Mountain / Peak,natural=peak,1.3955119,110.3603267,12.29,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889779911,Bukit Muring,Mountain / Peak,natural=peak,1.3915005,110.4060745,13.49,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889780375,Bukit Rabang,Mountain / Peak,natural=peak,1.3865453,110.4471981,16.06,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889780458,Bukit Kuap,Mountain / Peak,natural=peak,1.4095625,110.3590929,10.74,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889780482,Bukit Setigang,Mountain / Peak,natural=peak,1.4386394,110.3783727,7.61,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889780821,Bukit Semud,Mountain / Peak,natural=peak,1.3497183,110.3952599,17.67,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889780822,Bukit Iring,Mountain / Peak,natural=peak,1.3518903,110.3939134,17.41,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889780827,Bukit Udur,Mountain / Peak,natural=peak,1.3578646,110.3910541,16.7,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889780828,Bukit Terumat,Mountain / Peak,natural=peak,1.3635707,110.3781581,15.89,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889780829,Gunung Sibanyis,Mountain / Peak,natural=peak,1.3879718,110.3881788,13.35,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889780907,Bukit Kakad,Mountain / Peak,natural=peak,1.3807212,110.4032743,14.53,hospital_radius,Kuching Specialist Hospital,Sarawak
node/13889783834,Bukit Taya,Mountain / Peak,natural=peak,1.4872225,110.4358095,8.04,hospital_radius,Kuching Specialist Hospital,Sarawak
node/14093689552,Sarawak Science Centre,General Attraction,tourism=attraction,1.5844567,110.3531383,8.85,hospital_radius,Kuching Specialist Hospital,Sarawak
way/69928034,Jalan India,General Attraction,tourism=attraction,1.5596241,110.3434733,6.47,hospital_radius,Kuching Specialist Hospital,Sarawak
way/102893404,Planetarium Sultan Iskandar,General Attraction,tourism=attraction,1.5479576,110.3447606,5.23,hospital_radius,Kuching Specialist Hospital,Sarawak
way/129018570,Muzium Sarawak,Museum,tourism=museum,1.5548004,110.3434605,5.98,hospital_radius,Kuching Specialist Hospital,Sarawak
way/166371084,Batu Kawa Recreational Park,Park / Green Space,leisure=park,1.5122957,110.3084333,6.43,hospital_radius,Kuching Specialist Hospital,Sarawak
way/218568370,Sarawak Natural History Museum,Museum,tourism=museum,1.5555962,110.3437182,6.05,hospital_radius,Kuching Specialist Hospital,Sarawak
way/218568371,Sarawak Art Museum,Museum,tourism=museum,1.5551205,110.3438804,5.99,hospital_radius,Kuching Specialist Hospital,Sarawak
way/232399742,Kuching Park,Park / Green Space,leisure=park,1.5497924,110.3635419,4.88,hospital_radius,Kuching Specialist Hospital,Sarawak
way/233688501,Kuching Waterfront,General Attraction,tourism=attraction,1.5604667,110.3431324,6.57,hospital_radius,Kuching Specialist Hospital,Sarawak
way/233688826,Kuching Waterfront,General Attraction,tourism=attraction,1.5591236,110.3480995,6.24,hospital_radius,Kuching Specialist Hospital,Sarawak
way/233689473,Chinese History Museum,Museum,tourism=museum,1.5576861,110.3487511,6.06,hospital_radius,Kuching Specialist Hospital,Sarawak
way/237566177,Sarawak Botanical Garden,Park / Green Space,leisure=park,1.5653199,110.351901,6.78,hospital_radius,Kuching Specialist Hospital,Sarawak
way/243935144,Taman Perpaduan,Park / Green Space,leisure=park,1.5513352,110.3462872,5.5,hospital_radius,Kuching Specialist Hospital,Sarawak
way/291982214,Taman Permainan Batu Kawa,Park / Green Space,leisure=park,1.522359,110.3183284,5.6,hospital_radius,Kuching Specialist Hospital,Sarawak
way/351568320,Malaysia-China Friendship Park,Park / Green Space,leisure=park,1.5157218,110.3659842,1.09,hospital_radius,Kuching Specialist Hospital,Sarawak
way/352943807,Tabuan Desa Recreational Park,Park / Green Space,leisure=park,1.5278067,110.386752,3.36,hospital_radius,Kuching Specialist Hospital,Sarawak
way/353343807,Orchid Park,Park / Green Space,leisure=park,1.5662939,110.3480289,7.0,hospital_radius,Kuching Specialist Hospital,Sarawak
way/353344429,Astana,Historic Fort/Castle,historic=castle,1.5637683,110.3460467,6.8,hospital_radius,Kuching Specialist Hospital,Sarawak
way/355226399,Taman Muzium,Park / Green Space,leisure=park,1.5544108,110.3436904,5.93,hospital_radius,Kuching Specialist Hospital,Sarawak
way/356881558,Le'Park,Park / Green Space,leisure=park,1.5458552,110.3438285,5.07,hospital_radius,Kuching Specialist Hospital,Sarawak
way/356882100,Panggung Udara Kuching,Park / Green Space,leisure=park,1.54931,110.344541,5.38,hospital_radius,Kuching Specialist Hospital,Sarawak
way/356922173,Taman Lalu Lintas,Park / Green Space,leisure=park,1.5366092,110.3657142,3.41,hospital_radius,Kuching Specialist Hospital,Sarawak
way/356922213,Taman Rekreasi Kenyalang,Park / Green Space,leisure=park,1.536133,110.3665994,3.36,hospital_radius,Kuching Specialist Hospital,Sarawak
way/437404409,Sama Jaya Nature Reserve,Nature Reserve,leisure=nature_reserve,1.5198712,110.3878128,2.88,hospital_radius,Kuching Specialist Hospital,Sarawak
way/461264354,Taman Stutong Indah Park,Park / Green Space,leisure=park,1.5195675,110.3848912,2.6,hospital_radius,Kuching Specialist Hospital,Sarawak
way/470991731,Taman Ensing,Park / Green Space,leisure=park,1.5249471,110.31427,6.12,hospital_radius,Kuching Specialist Hospital,Sarawak
way/477279386,Taman Sri Wangi outdoor park,Park / Green Space,leisure=park,1.5728546,110.3177484,9.17,hospital_radius,Kuching Specialist Hospital,Sarawak
way/483575871,Wawasan Public Park,Park / Green Space,leisure=park,1.5060395,110.3272223,4.3,hospital_radius,Kuching Specialist Hospital,Sarawak
way/546992323,Jade Villa Park,Park / Green Space,leisure=park,1.4946551,110.3582837,1.52,hospital_radius,Kuching Specialist Hospital,Sarawak
way/547352139,Green Heights Park,Park / Green Space,leisure=park,1.5002803,110.3462808,2.27,hospital_radius,Kuching Specialist Hospital,Sarawak
way/547352632,"Small Park, Green Heights",Park / Green Space,leisure=park,1.4980658,110.3455082,2.43,hospital_radius,Kuching Specialist Hospital,Sarawak
way/548457577,Hui Sing Recreational Park,Park / Green Space,leisure=park,1.5149841,110.342141,2.83,hospital_radius,Kuching Specialist Hospital,Sarawak
way/568501299,Jambatan Darul Hana,General Attraction,tourism=attraction,1.5614035,110.3459573,6.55,hospital_radius,Kuching Specialist Hospital,Sarawak
way/634697570,Jambatan Darul Hana,General Attraction,tourism=attraction,1.560696,110.3454112,6.5,hospital_radius,Kuching Specialist Hospital,Sarawak
way/779037132,Jambatan Darul Hana,General Attraction,tourism=attraction,1.5608318,110.3452771,6.52,hospital_radius,Kuching Specialist Hospital,Sarawak
way/779315127,Jambatan Darul Hana,General Attraction,tourism=attraction,1.5609407,110.345575,6.52,hospital_radius,Kuching Specialist Hospital,Sarawak
way/779315128,Jambatan Darul Hana,General Attraction,tourism=attraction,1.5618299,110.3462294,6.59,hospital_radius,Kuching Specialist Hospital,Sarawak
way/835977953,Songket and Keringkam Gallery,Art Gallery,tourism=gallery,1.5567641,110.3426997,6.21,hospital_radius,Kuching Specialist Hospital,Sarawak
way/835977956,Borneo Cultures Museum,Museum,tourism=museum,1.5554755,110.3423288,6.1,hospital_radius,Kuching Specialist Hospital,Sarawak
way/935719085,Tabuan Laru Playground Park,Park / Green Space,leisure=park,1.5114057,110.3776928,1.44,hospital_radius,Kuching Specialist Hospital,Sarawak
way/961877543,MJC Mutira Recreation Park,Park / Green Space,leisure=park,1.5158669,110.3019049,7.2,hospital_radius,Kuching Specialist Hospital,Sarawak
way/1016170710,Jong's Crocodile Farm,General Attraction,tourism=attraction,1.3634815,110.4138311,16.71,hospital_radius,Kuching Specialist Hospital,Sarawak
way/1216152676,Taman Berlian Stabil Park,Park / Green Space,leisure=park,1.4459473,110.4216955,9.11,hospital_radius,Kuching Specialist Hospital,Sarawak
way/1226407341,Batu Kawa Riverbank Park,Park / Green Space,leisure=park,1.5081248,110.2685221,10.83,hospital_radius,Kuching Specialist Hospital,Sarawak
way/1291996527,Recreational Park Kota Padawan,Park / Green Space,leisure=park,1.4237675,110.3265776,10.13,hospital_radius,Kuching Specialist Hospital,Sarawak
way/1291997910,"Laman Samarahan, MPKS",Park / Green Space,leisure=park,1.4596309,110.4969275,15.45,hospital_radius,Kuching Specialist Hospital,Sarawak
way/1291998495,padang,Park / Green Space,leisure=park,1.4369844,110.3844107,7.94,hospital_radius,Kuching Specialist Hospital,Sarawak
way/1296797907,Padang Merdeka,Park / Green Space,leisure=park,1.5570549,110.3437072,6.2,hospital_radius,Kuching Specialist Hospital,Sarawak
way/1323740326,Kenyalang Statue,Public Art,tourism=artwork,1.5038877,110.3481674,1.99,hospital_radius,Kuching Specialist Hospital,Sarawak
way/1380588517,Taman In Ling Park,Park / Green Space,leisure=park,1.3994505,110.3404124,12.18,hospital_radius,Kuching Specialist Hospital,Sarawak
node/359127073,Taman Lanun Sungai Melaka,General Attraction,tourism=attraction,2.2010574,102.2493278,1.55,hospital_radius,Mahkota Medical Centre,Melaka
node/1331046096,Muzium Kecantikan,Museum,tourism=museum,2.1916483,102.249167,0.55,hospital_radius,Mahkota Medical Centre,Melaka
node/1331046128,Muzium Setem Melaka,Museum,tourism=museum,2.1915452,102.249466,0.52,hospital_radius,Mahkota Medical Centre,Melaka
node/1331046133,Muzium Layang-layang,Museum,tourism=museum,2.1916912,102.2490813,0.56,hospital_radius,Mahkota Medical Centre,Melaka
node/2643062863,Democratic Government Museum,Museum,tourism=museum,2.1930307,102.2490043,0.69,hospital_radius,Mahkota Medical Centre,Melaka
node/2643068114,Muzium Warisan Baba Dan Nyonya,Museum,tourism=museum,2.1953339,102.2467247,1.04,hospital_radius,Mahkota Medical Centre,Melaka
node/2645016490,UM Cultural & Heritage Research Centre,Museum,tourism=museum,2.1947565,102.2475359,0.94,hospital_radius,Mahkota Medical Centre,Melaka
node/2881158481,Empress Wu Zetian - Fan Bingbing,Public Art,tourism=artwork,2.195344,102.2488723,0.94,hospital_radius,Mahkota Medical Centre,Melaka
node/2883322211,Malaqa House,Museum,tourism=museum,2.1958882,102.2459707,1.14,hospital_radius,Mahkota Medical Centre,Melaka
node/2905415144,Towards a New Journey,Public Art,tourism=artwork,2.1971711,102.2488118,1.14,hospital_radius,Mahkota Medical Centre,Melaka
node/3863232437,Upside Down House Gallery Melaka,General Attraction,tourism=attraction,2.1892597,102.2457791,0.68,hospital_radius,Mahkota Medical Centre,Melaka
node/4184909691,jetty boat ferry to pulao bessar,General Attraction,tourism=attraction,2.1564091,102.3264101,9.0,hospital_radius,Mahkota Medical Centre,Melaka
node/4196250393,Oceanfront,Viewpoint / Scenic Spot,tourism=viewpoint,2.1858186,102.2396884,1.33,hospital_radius,Mahkota Medical Centre,Melaka
node/4250165589,Graffiti,Public Art,tourism=artwork,2.1951081,102.2487044,0.92,hospital_radius,Mahkota Medical Centre,Melaka
node/4252575603,Jeti Pulau Besar,General Attraction,tourism=attraction,2.1434295,102.3526415,12.24,hospital_radius,Mahkota Medical Centre,Melaka
node/4337416190,Rumah pak teh,General Attraction,tourism=attraction,2.1441256,102.4172871,19.03,hospital_radius,Mahkota Medical Centre,Melaka
node/4497878391,Malacca Water Wheel,General Attraction,tourism=attraction,2.1938681,102.2477244,0.84,hospital_radius,Mahkota Medical Centre,Melaka
node/4547517990,Old House - Celebration,General Attraction,tourism=attraction,2.202644,102.2513564,1.7,hospital_radius,Mahkota Medical Centre,Melaka
node/4576375291,The City Cross (St. Francis Xavier's Stone),General Attraction,tourism=attraction,2.1910348,102.2482112,0.56,hospital_radius,Mahkota Medical Centre,Melaka
node/4576375889,Cheng Ho Cultural Museum,Museum,tourism=museum,2.195334,102.2486785,0.95,hospital_radius,Mahkota Medical Centre,Melaka
node/4576375890,Santiago Bastion Ruins,General Attraction,tourism=attraction,2.1913764,102.2498299,0.49,hospital_radius,Mahkota Medical Centre,Melaka
node/4641672490,Buddha Relics Museum,Museum,tourism=museum,2.1971987,102.2474524,1.19,hospital_radius,Mahkota Medical Centre,Melaka
node/4676133989,Street Art,Public Art,tourism=artwork,2.1964023,102.248373,1.07,hospital_radius,Mahkota Medical Centre,Melaka
node/4682902990,Villa Sentosa,General Attraction,tourism=attraction,2.2029484,102.2513379,1.74,hospital_radius,Mahkota Medical Centre,Melaka
node/4692455789,Heritage Gallery,General Attraction,tourism=attraction,2.1908674,102.2507402,0.4,hospital_radius,Mahkota Medical Centre,Melaka
node/4761754623,Sunset Viewpoint,Viewpoint / Scenic Spot,tourism=viewpoint,2.1986997,102.257029,1.4,hospital_radius,Mahkota Medical Centre,Melaka
node/4806246591,Muzium Pulau Besar,Museum,tourism=museum,2.1136477,102.3333961,12.24,hospital_radius,Mahkota Medical Centre,Melaka
node/4950016421,Photo Point,General Attraction,tourism=attraction,2.19758,102.250139,1.15,hospital_radius,Mahkota Medical Centre,Melaka
node/4953800416,Taman Botanikal Melaka,Park / Green Space,leisure=park,2.2809063,102.3000772,11.72,hospital_radius,Mahkota Medical Centre,Melaka
node/5363164532,旺角,Viewpoint / Scenic Spot,tourism=viewpoint,2.2042979,102.2532313,1.89,hospital_radius,Mahkota Medical Centre,Melaka
node/5703730934,Replica Flor de la Mar,General Attraction,tourism=attraction,2.1920012,102.2465533,0.76,hospital_radius,Mahkota Medical Centre,Melaka
node/5780772689,Bukit Beruang,Mountain / Peak,natural=peak,2.2464843,102.2839459,7.5,hospital_radius,Mahkota Medical Centre,Melaka
node/5795307053,Buff child sculpture,Public Art,tourism=artwork,2.1967984,102.2466736,1.18,hospital_radius,Mahkota Medical Centre,Melaka
node/5880851085,Melaka Folks Art Gallery,General Attraction,tourism=attraction,2.1949456,102.2494175,0.88,hospital_radius,Mahkota Medical Centre,Melaka
node/5884376285,abandonned building for nice pictures,General Attraction,tourism=attraction,2.1981909,102.2477476,1.28,hospital_radius,Mahkota Medical Centre,Melaka
node/6097098521,Malacca Butterfly & Reptile Sanctuary,Zoo / Wildlife Park,tourism=zoo,2.299735,102.3117188,14.17,hospital_radius,Mahkota Medical Centre,Melaka
node/6097143531,Night Safari,Zoo / Wildlife Park,tourism=zoo,2.2766458,102.2989169,11.24,hospital_radius,Mahkota Medical Centre,Melaka
node/6113792459,Aeroplane,Monument,historic=monument,2.2275096,102.2661822,4.75,hospital_radius,Mahkota Medical Centre,Melaka
node/6192271886,Streetart,Public Art,tourism=artwork,2.1989814,102.2480308,1.35,hospital_radius,Mahkota Medical Centre,Melaka
node/6471467385,Trees and Varang Seeing,General Attraction,tourism=attraction,2.2026088,102.2493713,1.72,hospital_radius,Mahkota Medical Centre,Melaka
node/6517812687,The Eng Choon Communal Ritual Tomb,Memorial,historic=memorial,2.1985561,102.2571161,1.39,hospital_radius,Mahkota Medical Centre,Melaka
node/6572412517,Bukit Melaka,Mountain / Peak,natural=peak,2.1927737,102.2496796,0.64,hospital_radius,Mahkota Medical Centre,Melaka
node/6572412672,Silverscapes by Hatten Group,General Attraction,tourism=attraction,2.1823899,102.2630393,1.39,hospital_radius,Mahkota Medical Centre,Melaka
node/6572413683,The Elements Mall View,General Attraction,tourism=attraction,2.1826536,102.2655764,1.64,hospital_radius,Mahkota Medical Centre,Melaka
node/6572417385,"Melaka, Malaysia Independent Area by Tunku Abdul Rahman",Memorial,historic=memorial,2.1917,102.2503393,0.5,hospital_radius,Mahkota Medical Centre,Melaka
node/6616054086,Kee Ann Food Street,General Attraction,tourism=attraction,2.1992909,102.250592,1.33,hospital_radius,Mahkota Medical Centre,Melaka
node/6725736685,The ruins of the st Lawrence’s chapel,General Attraction,tourism=attraction,2.2018597,102.2511796,1.62,hospital_radius,Mahkota Medical Centre,Melaka
node/7057503886,Quay,Viewpoint / Scenic Spot,tourism=viewpoint,2.1952226,102.2492439,0.91,hospital_radius,Mahkota Medical Centre,Melaka
node/7134435548,Udara Art Gallery,Art Gallery,tourism=gallery,2.1950666,102.2472274,0.99,hospital_radius,Mahkota Medical Centre,Melaka
node/7277198085,Wah Aik Shoemaker,General Attraction,tourism=attraction,2.1959744,102.2458089,1.15,hospital_radius,Mahkota Medical Centre,Melaka
node/8591792101,Persatuan Peminat Lukisan Dan Kaligrafi Sim,Museum,tourism=museum,2.1945773,102.2564757,0.97,hospital_radius,Mahkota Medical Centre,Melaka
node/8608810661,D'PINES VILLAGE,Park / Green Space,leisure=park,2.2157955,102.2185974,4.84,hospital_radius,Mahkota Medical Centre,Melaka
node/8759748710,Bukit Panchor,Mountain / Peak,natural=peak,2.2739911,102.102685,19.15,hospital_radius,Mahkota Medical Centre,Melaka
node/8778213684,Bukit Tempayan,Mountain / Peak,natural=peak,2.2480261,102.143594,13.77,hospital_radius,Mahkota Medical Centre,Melaka
node/8778217932,Bukit Samak,Mountain / Peak,natural=peak,2.3045225,102.1411157,17.9,hospital_radius,Mahkota Medical Centre,Melaka
node/8778235776,Bukit Tangga,Mountain / Peak,natural=peak,2.3023356,102.1455735,17.39,hospital_radius,Mahkota Medical Centre,Melaka
node/8778445079,Bukit Bakul,Mountain / Peak,natural=peak,2.2360244,102.1494198,12.58,hospital_radius,Mahkota Medical Centre,Melaka
node/8785344511,Bukit Chempedak,Mountain / Peak,natural=peak,2.3417745,102.1706361,19.39,hospital_radius,Mahkota Medical Centre,Melaka
node/8785397890,Bukit Putus,Mountain / Peak,natural=peak,2.3330539,102.1740049,18.35,hospital_radius,Mahkota Medical Centre,Melaka
node/8785683168,Bukit Batu Puteh,Mountain / Peak,natural=peak,2.3275063,102.1779531,17.6,hospital_radius,Mahkota Medical Centre,Melaka
node/8786334578,Bukit Samak,Mountain / Peak,natural=peak,2.3485123,102.1882547,19.25,hospital_radius,Mahkota Medical Centre,Melaka
node/8786357919,Bukit Kuau,Mountain / Peak,natural=peak,2.3546518,102.1889419,19.86,hospital_radius,Mahkota Medical Centre,Melaka
node/8786382036,Bukit Undan,Mountain / Peak,natural=peak,2.3163199,102.1897512,15.9,hospital_radius,Mahkota Medical Centre,Melaka
node/8789159282,Bukit Jelutong Besar,Mountain / Peak,natural=peak,2.3177537,102.2017021,15.52,hospital_radius,Mahkota Medical Centre,Melaka
node/8799507465,Bukit Peringgit,Mountain / Peak,natural=peak,2.2222141,102.2569388,3.92,hospital_radius,Mahkota Medical Centre,Melaka
node/8800958722,Bukit Panchor,Mountain / Peak,natural=peak,2.3655336,102.2580285,19.83,hospital_radius,Mahkota Medical Centre,Melaka
node/8800958723,Bukit Cina,Mountain / Peak,natural=peak,2.1984469,102.257274,1.39,hospital_radius,Mahkota Medical Centre,Melaka
node/8807317455,Bukit Lesong Batu,Mountain / Peak,natural=peak,2.2613276,102.2804216,8.83,hospital_radius,Mahkota Medical Centre,Melaka
node/8808491600,Bukit Berangan,Mountain / Peak,natural=peak,2.2348183,102.2938406,7.07,hospital_radius,Mahkota Medical Centre,Melaka
node/8808910111,Bukit Kuau,Mountain / Peak,natural=peak,2.2379755,102.2954661,7.45,hospital_radius,Mahkota Medical Centre,Melaka
node/8811912494,Bukit Kepok,Mountain / Peak,natural=peak,2.2210163,102.3228206,8.76,hospital_radius,Mahkota Medical Centre,Melaka
node/8814374314,Bukit Kayu Arang,Mountain / Peak,natural=peak,2.3286989,102.3451835,18.85,hospital_radius,Mahkota Medical Centre,Melaka
node/8814438049,Bukit Gong,Mountain / Peak,natural=peak,2.2937487,102.3463261,15.84,hospital_radius,Mahkota Medical Centre,Melaka
node/8864545080,Kompleks Kraf Melaka,Art Gallery,tourism=gallery,2.2857386,102.3046861,12.43,hospital_radius,Mahkota Medical Centre,Melaka
node/8945893688,#Sungai Udang,Monument,historic=monument,2.2828108,102.1344608,16.79,hospital_radius,Mahkota Medical Centre,Melaka
node/9159387315,"Little India, Malacca",General Attraction,tourism=attraction,2.1960327,102.2513358,0.97,hospital_radius,Mahkota Medical Centre,Melaka
node/10076140394,Fotografi Panorama,Viewpoint / Scenic Spot,tourism=viewpoint,2.1926494,102.249009,0.66,hospital_radius,Mahkota Medical Centre,Melaka
node/10076179188,Visit Melaka Sign,General Attraction,tourism=attraction,2.1907712,102.2483797,0.52,hospital_radius,Mahkota Medical Centre,Melaka
node/11011353606,Various Portrait Murals,Public Art,tourism=artwork,2.1964209,102.2485374,1.06,hospital_radius,Mahkota Medical Centre,Melaka
node/11011358405,Kiehl’s Colourful Mural Wall,Public Art,tourism=artwork,2.1952932,102.2489855,0.93,hospital_radius,Mahkota Medical Centre,Melaka
node/11011358505,Murals Along This Side of The River,General Attraction,tourism=attraction,2.1950917,102.2493953,0.9,hospital_radius,Mahkota Medical Centre,Melaka
node/11011358507,Murals,Public Art,tourism=artwork,2.1964581,102.2481876,1.08,hospital_radius,Mahkota Medical Centre,Melaka
node/11011358706,Colourful Mural,Public Art,tourism=artwork,2.2003146,102.2510853,1.44,hospital_radius,Mahkota Medical Centre,Melaka
node/11011476605,Loads of murals along this side of the river,Public Art,tourism=artwork,2.2005684,102.2477842,1.53,hospital_radius,Mahkota Medical Centre,Melaka
node/11011476705,Murals all along here,Public Art,tourism=artwork,2.1977451,102.2484319,1.21,hospital_radius,Mahkota Medical Centre,Melaka
node/11011476706,Mural,Public Art,tourism=artwork,2.1958776,102.2491094,0.99,hospital_radius,Mahkota Medical Centre,Melaka
node/11011694906,Burger Mural,Public Art,tourism=artwork,2.1960247,102.2495468,0.99,hospital_radius,Mahkota Medical Centre,Melaka
node/11011773106,3D Car Figurines,Public Art,tourism=artwork,2.1964234,102.2506461,1.02,hospital_radius,Mahkota Medical Centre,Melaka
node/11013379507,Best Sunset Point (Besides The Mosque),Viewpoint / Scenic Spot,tourism=viewpoint,2.1809162,102.243861,1.12,hospital_radius,Mahkota Medical Centre,Melaka
node/11171005616,Dewan Besar,Park / Green Space,leisure=park,2.2218427,102.2737079,4.56,hospital_radius,Mahkota Medical Centre,Melaka
node/11171005617,Makmal Komputer,Park / Green Space,leisure=park,2.2225058,102.2743827,4.66,hospital_radius,Mahkota Medical Centre,Melaka
node/11636600627,Ruins of Bastion Maurits,Historic Ruins,historic=ruins,2.1915108,102.2485057,0.58,hospital_radius,Mahkota Medical Centre,Melaka
node/11636679007,St. Paul,Public Art,tourism=artwork,2.1927034,102.2493285,0.65,hospital_radius,Mahkota Medical Centre,Melaka
node/11637093115,Tiger Mural,Public Art,tourism=artwork,2.1961734,102.2503624,0.99,hospital_radius,Mahkota Medical Centre,Melaka
node/11637223069,Mural,Public Art,tourism=artwork,2.1964076,102.2470464,1.13,hospital_radius,Mahkota Medical Centre,Melaka
node/11637227940,The Father of Bodybuilders in Malaysia,Public Art,tourism=artwork,2.1968162,102.2466432,1.19,hospital_radius,Mahkota Medical Centre,Melaka
node/11637227941,Dragon,Public Art,tourism=artwork,2.1968187,102.2466177,1.19,hospital_radius,Mahkota Medical Centre,Melaka
node/11637227942,Elephant,Public Art,tourism=artwork,2.1968321,102.2466164,1.19,hospital_radius,Mahkota Medical Centre,Melaka
node/11899742356,Melaka UNESCO World Heritage Site Sign,Public Art,tourism=artwork,2.1955029,102.2502174,0.92,hospital_radius,Mahkota Medical Centre,Melaka
node/11899742391,Welcome To Melaka Sign,General Attraction,tourism=attraction,2.1943672,102.2489433,0.83,hospital_radius,Mahkota Medical Centre,Melaka
node/11903260169,Malim Night Market,General Attraction,tourism=attraction,2.24014,102.2327957,6.23,hospital_radius,Mahkota Medical Centre,Melaka
node/11987288890,Muzium Sejarah dan Ethnografi,Museum,tourism=museum,2.1937838,102.2490936,0.77,hospital_radius,Mahkota Medical Centre,Melaka
node/11987376589,Muzium Belia Melaka,Museum,tourism=museum,2.1946088,102.2494702,0.84,hospital_radius,Mahkota Medical Centre,Melaka
node/11987388139,Pahlawan Walk,General Attraction,tourism=attraction,2.1901876,102.2485032,0.47,hospital_radius,Mahkota Medical Centre,Melaka
node/12162304383,Istana Melaka,Historic Fort/Castle,historic=castle,2.2404804,102.2838822,6.91,hospital_radius,Mahkota Medical Centre,Melaka
